delta_max,sigma_h_km,sigma_v_km,rho_scale,B_scale,duration_h,target_dv_ms,protected_dv_ms
2.8167851074613477,219.79988526042143,43.42440917512663,1.0127938286887006,0.9589426722416163,10.972850996034499,0.0020324168631762948,9.741665176353374e-09
4.913911422820962,346.2984798268818,28.787039979936587,1.0980231765369584,0.9219227528229942,10.152011459087891,0.00368757588907765,5.063546613968493e-06
2.899077266786718,187.48802269054602,43.43564009633937,1.1160570551021498,0.9404673965149781,17.33317273371044,0.0037124598589874432,5.124548472362875e-10
4.8374347655141205,325.52019583554215,25.447643733575347,1.0058805806163034,1.03305648747672,6.137957060967048,0.0017955665865143733,1.4921316958662426e-06
3.360349601206342,351.93706086534837,45.431167853971516,1.033943306934033,0.9523172650755506,8.280388643032822,0.0018823645720074163,2.9170196363264167e-06
3.434403626888453,366.4732771371429,33.11877506400201,1.0742808620158302,0.982292896633165,6.239456323168454,0.0014584372624736849,3.015197302557325e-06
6.728924069116425,163.30614617479603,53.63863219121334,0.883489627285064,0.9544069232210681,23.078967024119425,0.00893223854180256,1.9618183202209878e-11
9.593881338001214,271.57996702708346,37.300586782411145,1.0034249554367989,0.952048765108709,15.736840951096818,0.009908097375219858,1.2475999473748973e-06
7.587881101768402,362.97865102587474,47.917955434068375,1.0927096628482402,1.009699182517189,20.476600464361418,0.01046612160670707,2.0251356028740824e-05
2.5917239183642797,266.6341558134182,42.79602362415593,0.8863396228617835,0.9327396652225431,10.774805403742866,0.0016486995515455007,1.646863825215881e-07
5.091852104718236,352.5608155602072,15.870184904922427,1.1122630328477159,0.9155557594243375,10.53815762185641,0.004041299119838679,6.3473031491756286e-06
5.081636413186394,104.27338335897981,55.87196064738984,1.0250365690532603,0.9700057602062016,20.46251062745758,0.006839156418544823,2.2300759231063704e-22
3.0846851330522718,183.22488971030714,47.82185770818995,0.8813499620378783,0.9699817373149862,12.36794709258568,0.00215498974566518,1.6129733288289874e-10
6.833116136707778,206.75098124779333,27.338698856641862,0.9736459490509781,0.9354821889491756,13.494252151347315,0.00595160663218911,8.315173135882267e-09
9.591163038888999,316.4408487933698,16.82548886720139,1.1418428195014205,1.0417360990960955,5.5179090889423685,0.0035964476656097375,2.3204593243289477e-06
6.1665327537153205,232.20558154721317,45.38978803898115,1.1095387064700557,1.0609213758942182,16.214623184638757,0.006498416577277243,8.344956163351066e-08
3.426287961205639,309.45886090273495,57.09775854017702,1.1418569132008005,0.9615817922861719,23.35142333235071,0.005910842325262063,3.100128750460213e-06
8.524864806627617,184.50846132185137,17.305107537033138,0.989400237545762,1.06108933821297,9.875114873131452,0.0048867158436500914,4.4098167797957925e-10
3.146807237716194,367.95613814491145,45.12363632243415,0.864024394814982,1.0213474031817669,17.521007453826865,0.0029025392310997977,6.165698705196388e-06
7.9439302835668,182.9256305745186,25.33638491343865,1.0799233186535093,0.9480507467354795,8.363901818358244,0.004711272315209787,3.366746613414921e-10
9.05190015218993,286.0268644353855,29.358177497779018,1.1370690940683006,0.982957391995864,21.90007381902522,0.014272306028760423,3.311075330539045e-06
2.3394639231359635,222.5208494492284,18.17079821526744,0.9661080968300443,0.910148270969407,12.256978519924338,0.0018901019205623934,1.140876417427584e-08
8.520312036655824,146.21194214904196,55.74708826345507,1.0053450307346805,0.9015486620494936,10.62043427631244,0.006259632595035787,1.9684421933711124e-13
6.999049494196478,288.2873306419457,32.42793522957707,1.0079123169014865,0.9146381032239644,18.50194488235691,0.008868939864417677,2.246688093371497e-06
4.749386762470368,309.3651338607607,37.412735092267674,0.9670012194564906,1.0898941569281346,16.33774940281782,0.0042747086187582,2.2353251767497934e-06
6.205319244518758,191.25485404902196,57.95372614147967,1.019081834677421,0.9484238560147148,14.17237999098203,0.005884478396736722,1.3498394008881413e-09
8.922208714716461,261.9423332425893,38.007229301544356,1.0231194558003431,1.0329271626562233,15.213865205207473,0.008343980782881621,6.604596356544139e-07
4.669153080657218,358.48001090778257,28.180987019358923,0.8738741561358444,0.962385541335784,13.146043469418458,0.0034629426200770306,6.136142687166182e-06
3.8632034100023036,334.9728717651934,23.115787123802583,0.9627259136725429,1.0422720158260437,14.30858972858076,0.0031796637169202104,3.3573421388148425e-06
5.912996875435569,355.25084909626116,24.21402798480431,1.0228444769998921,1.0517581552418782,9.43732151033372,0.003380011385210425,5.612460303967212e-06
7.944794592405642,272.22579023179287,31.04397176539053,0.9394560502709699,0.943440104055115,8.355697096457389,0.004115318798878936,5.333142835257222e-07
7.001768389577052,311.71492737258745,15.671094854295703,1.0830816884396037,0.9901249651427791,23.231322233882274,0.011064901982024186,6.2120876181759745e-06
7.039154050211229,217.9180454704785,45.91714244668955,1.1478673212316206,0.9053310432648826,9.873144028812256,0.00548583245301556,2.2296839712739962e-08
2.083081713772775,291.5736029568719,20.797223521894242,0.9594336133173523,1.0560314808125133,5.6958135788731905,0.0006667210198106155,1.910297177706857e-07
4.14787300547182,313.3726785433654,46.958076442633526,1.1277711118475748,0.9282831045612442,16.562317705163764,0.005178094600856298,3.058778033095413e-06
6.1740681097907055,208.6295056687153,25.123044425505075,0.8715195093391278,0.9471668528835364,8.947421103664384,0.003149039974629812,5.332495565416261e-09
7.87106393936862,167.0879364458261,15.013713149464753,0.9489620279836308,1.0133197886496226,9.162851615148469,0.004192423595337513,1.9842993992128183e-11
7.609379513408151,173.8951492050009,48.867203834079255,1.072781962309686,1.0161293488913876,21.450037091039153,0.010702241222115246,1.783880951641396e-10
5.554482531522721,254.17668127049447,38.410240752721634,1.1490446962129428,0.9369693583620794,9.692483711531914,0.004115365435398306,2.1504618805690648e-07
2.5641487458448378,103.8110905967801,50.4690786641826,0.9366778906281084,1.0666749498385755,22.836614239125936,0.0031918404383234605,7.175269916476599e-23
5.304891200676482,171.265950745407,50.216361280284126,0.973499890939088,0.9283637439433482,21.61250548321495,0.007473137781933935,7.795464769408166e-11
2.0521449256520983,213.61586802721024,29.879133613337622,1.056796258579023,0.903391696555442,9.505665280086632,0.0014219997398701755,3.9046331692998895e-09
3.617785887887657,238.58692610796967,17.409382570717856,0.887324713413297,1.0445437732376164,20.422277861015274,0.003906384568685774,7.845020897580266e-08
4.471948751875416,209.08852242356377,53.82681542577659,0.9514844220527794,0.9345320018023326,12.675200696709194,0.0035949357640150444,6.364605669005204e-09
8.797113262951815,375.2704802263564,53.53361226750601,1.0890492771609799,0.999619807192388,16.184571090857304,0.009641934164738875,2.3336852006753213e-05
7.66602116716718,122.07582854080286,53.03522539588301,1.0937497595182561,0.9902393201498223,13.70661057900741,0.007202768893880524,2.0657875182533514e-17
6.186516954944983,274.83702175293786,40.03486145791217,0.9008454219943539,1.0051633240477096,17.62380318725216,0.0060776449878181815,8.858330604294619e-07
7.726582386360556,361.585402622169,53.5797896779686,0.9478020469073519,1.079612487280007,17.228780296781952,0.007274593000161636,1.3705881945970189e-05
6.863725943641888,304.11390805159886,53.02970467461528,0.9697458646887238,0.9236487143177099,21.7637036744066,0.00975661288590511,4.319344056655716e-06
8.8354038164027,394.7534514166977,47.780398323701235,0.9224950824756786,1.0097278083434897,9.240265863022945,0.004634628046100832,1.5348564473446703e-05
4.579799481180354,167.31409928884267,35.2928292581568,1.0020624460446195,1.0137348826983554,16.609377308820285,0.004664962097421408,2.3102093876227524e-11
6.876872588691056,368.35186412525536,59.41961948823957,0.8563661220597187,1.0337445503345566,13.080651927656076,0.004632624342453161,9.911926530086117e-06
9.570413585923726,237.27349490084762,46.015125996043906,1.0843374361154643,1.0019723926948114,13.441013410892422,0.008633999874537902,1.5882967475792742e-07
9.310769370855548,133.82277537150216,15.82490745997686,1.1155389290497906,0.9462751763553517,6.855734159735408,0.0046833292572108845,2.3178218012082154e-15
